,aweme_id,comment_count,digg_count,download_count,share_count,duration
134,7250223701973749038,7176,751870,3365,51490,5711
135,7246764863102651654,502,47072,13244,2721,5504
136,7222044868128820522,27074,7114702,159000,49173,45734
137,7246773564232207659,1447,294511,34881,32096,5875
138,7245283924727876907,8633,2156091,5448,12626,56500
139,7254157727717461290,119,46736,2147,874,5898
140,7237777387637722414,4,150248,1461,1982,121905
141,7240917037894225195,9368,4160733,9738,31353,64367
142,7239805432259349806,9940,2144397,29702,101887,5734
143,7245367885072387374,15228,5713453,132230,103625,29210
144,7242634777709284654,23069,5747517,276038,537482,12134
145,7250248848122318126,12014,1278119,42047,130196,6315
146,7248300636498890011,60257,7145856,31627,282791,48584
147,7245283924727876907,8633,2156135,5448,12627,56500
148,7252345492972031233,16,356,11,57,16741
149,7243773577290632494,4166,610653,55955,35983,5874
150,7252998519559343406,883,430574,7382,5328,396834
151,7239805432259349806,9940,2144418,29703,101888,5734
152,7245367885072387374,15228,5713498,132237,103627,29210
153,7222044868128820522,27074,7114747,159006,49173,45734
154,7246773564232207659,1447,294553,34885,32102,5875
155,7245283924727876907,8633,2156184,5448,12627,56500
156,7252393384923401515,33327,9263770,608231,251997,67073
157,7237777387637722414,4,150248,1461,1982,121905
158,7240152355264630062,6241,4116204,1024001,137551,14167
159,7250248848122318126,12015,1278176,42047,130207,6315
160,7245367885072387374,15229,5713542,132248,103627,29210
161,7222044868128820522,27074,7114767,159006,49173,45734
162,7245283924727876907,8633,2156231,5448,12628,56500
163,7246773564232207659,1447,294576,34885,32108,5875
164,7250248848122318126,12016,1278224,42047,130210,6315
165,7245367885072387374,15229,5713598,132252,103627,29210
166,7255311136197823790,1,827,0,8,63413
167,7239805432259349806,9940,2144459,29703,101889,5734
168,7248300636498890011,60256,7146263,31627,282803,48584
169,7249461775173766443,42568,11806218,8214,2033532,5084
170,7246773564232207659,1447,294589,34885,32110,5875
171,7245283924727876907,8633,2156260,5449,12628,56500
172,7224475257736924418,31018,3783128,42675,37129,10967
173,7245367885072387374,15229,5713636,132260,103627,29210
174,7253682532770794795,171,55826,7630,2645,6270
175,7251779614970858798,9638,1533024,2673,11291,27400
176,7252393384923401515,33336,9265391,608363,252045,67073
177,7248300636498890011,60260,7146463,31628,282807,48584
178,7254157727717461290,119,46855,2156,876,5898
179,7237777387637722414,4,150251,1461,1982,121905
180,7230250608354266410,10191,1322842,49135,101415,5875
181,7252393384923401515,33339,9266291,608427,252058,67073
182,7231999592735313194,11887,1562217,2110,225900,5734
183,7247263490082229546,2999,79913,13715,10035,13004
184,7227830138031983914,20140,4051330,28561,211599,91184
185,7236318784745704750,1970,380418,70453,7480,10234
186,7249594934125235498,464,125111,9362,15934,6000
187,7246773564232207659,1448,294626,34888,32117,5875
188,7250184128430214443,308,90605,2128,501,60331
189,7252393384923401515,33344,9267219,608522,252087,67073
190,7250248848122318126,12017,1278393,42051,130227,6315
191,7237777387637722414,4,150251,1461,1982,121905
192,7250524515266989314,2173,253824,997,22809,9067
193,7244573316701375786,3899,1048988,289035,112067,22383
194,7245283924727876907,8633,2156374,5450,12628,56500
195,7244106289666755886,371,114748,3022,14113,5875
196,7250248848122318126,12017,1278468,42052,130229,6315
197,7235523846617566506,32030,3871369,109281,730118,60975
198,7244884367116487963,62583,7604977,269700,309733,7313
199,7226941360962669830,78190,5734671,4667,515133,59034
200,7240152355264630062,6241,4116715,1024084,137564,14167
201,7239805432259349806,9940,2144566,29706,101893,5734
202,7239805432259349806,9940,2144589,29706,101897,5734
203,7253323710235430187,278,107794,13684,2855,5900
204,7245283924727876907,8633,2156409,5451,12628,56500
205,7250248848122318126,12019,1278522,42052,130230,6315
206,7245367885072387374,15229,5713842,132295,103627,29210
207,7237777387637722414,4,150252,1461,1982,121905
208,7251779614970858798,9638,1533161,2673,11294,27400
209,7247387079301369134,4356,2097905,24739,208375,5316
210,7254157727717461290,118,46913,2164,880,5898
211,7250248848122318126,12020,1278570,42052,130231,6315
212,7241572653792759082,145,113099,3229,1024,5875
213,7245283924727876907,8633,2156433,5451,12628,56500
214,7222740289390169387,1646,749184,6778,5408,26865
215,7249302522802834731,14284,3199270,103489,99053,6200
216,7245367885072387374,15230,5713892,132302,103627,29210
217,7252189812411665707,205,87538,8201,770,8242
218,7254157727717461290,118,46929,2166,880,5898
219,7242627495357517102,6255,1258046,171046,40580,5167
220,7252309637775609130,4982,1381109,40744,61769,5874
221,7248300636498890011,60265,7147552,31637,282844,48584
222,7249461775173766443,42570,11807345,8214,2033620,5084
223,7250138504146046235,1646,2078921,3408,2520,20920
224,7245367885072387374,15230,5713938,132308,103629,29210
225,7251779614970858798,9638,1533238,2673,11294,27400
226,7254157727717461290,118,46952,2167,880,5898
227,7239911663116242218,255,61932,13567,4885,5875
228,7252309637775609130,4982,1381137,40746,61771,5874
229,7245283924727876907,8633,2156501,5451,12630,56500
230,7253682532770794795,171,55933,7664,2656,6270
231,7251779614970858798,9638,1533265,2674,11295,27400
232,7249302522802834731,14289,3201187,103541,99102,6200
233,7245367885072387374,15230,5714001,132319,103629,29210
234,7250248848122318126,12020,1278722,42056,130248,6315
235,7241572653792759082,145,113103,3229,1024,5875
236,7254157727717461290,118,46967,2169,880,5898
237,7245283924727876907,8633,2156540,5451,12630,56500
238,7224475257736924418,31018,3783240,42676,37129,10967
239,7242627495357517102,6255,1258106,171047,40583,5167
240,7248300636498890011,60267,7147861,31638,282853,48584
241,7251779614970858798,9638,1533308,2674,11296,27400
242,7254901954122632494,127,10825,0,73,89698
243,7252309637775609130,4982,1381202,40749,61774,5874
244,7225491233945259265,1790,1393522,17178,48714,37849
245,7232796005945593134,418,63082,1,1368,22367
246,7245283924727876907,8633,2156583,5451,12631,56500
247,7244884367116487963,62584,7605133,269705,309734,7313
248,7241572653792759082,145,113109,3229,1024,5875
249,7250248848122318126,12021,1278783,42058,130254,6315
250,7228458785449463086,1550,120575,2068,1352,10169
251,7241572653792759082,145,113110,3229,1024,5875
252,7254157727717461290,118,47014,2173,881,5898
253,7239805432259349806,9941,2144783,29708,101899,5734
254,7224475257736924418,31018,3783278,42676,37130,10967
255,7245283924727876907,8633,2156616,5451,12631,56500
256,7231999592735313194,11887,1562291,2110,225917,5734
257,7250248848122318126,12021,1278830,42060,130259,6315
258,7250075372618845482,4719,743581,805,15339,107534
259,7254157727717461290,118,47034,2174,881,5898
260,7249677062200511786,9,7064,1652,477,8034
261,7239911663116242218,255,61947,13570,4887,5875
262,7236065749104594218,281,43174,1,6675,41100
263,7245283924727876907,8633,2156666,5451,12632,56500
264,7231222564524412206,44,8121,3,71,10767
265,7231677443558493446,0,3885194,148869,306228,5713
266,7246773564232207659,1448,294741,34898,32144,5875
267,7245283924727876907,8633,2156719,5452,12633,56500
268,7250248848122318126,12021,1278930,42062,130261,6315
269,7249462181366877446,8689,1137404,18041,113586,24934
270,7250874275887090990,7649,1182004,137150,45677,60047
271,7244884367116487963,62584,7605215,269713,309735,7313
272,7237777387637722414,4,150253,1462,1983,121905
273,7250524515266989314,2173,253845,997,22809,9067
274,7245283924727876907,8633,2156770,5452,12633,56500
275,7253323710235430187,279,107870,13721,2863,5900
276,7250248848122318126,12020,1278989,42063,130263,6315
277,7249462181366877446,8689,1137480,18043,113591,24934
278,7239805432259349806,9941,2144882,29708,101900,5734
279,7248300636498890011,60270,7148634,31640,282884,48584
280,7249302522802834731,14301,3205747,103699,99222,6200
281,7251779614970858798,9637,1533495,2675,11296,27400
282,7250248848122318126,12020,1279045,42064,130264,6315
283,7248300636498890011,60271,7148774,31641,282888,48584
284,7241572653792759082,145,113112,3232,1024,5875
285,7245283924727876907,8633,2156827,5452,12633,56500
286,7251779614970858798,9637,1533522,2675,11296,27400
287,7251211991409315115,45,14602,219,716,77230
288,7245367885072387374,15231,5714336,132373,103631,29210
289,7249302522802834731,14306,3206366,103716,99240,6200
290,7246773564232207659,1448,294776,34903,32152,5875
291,7240917037894225195,9370,4161186,9740,31357,64367
292,7254157727717461290,118,47090,2174,881,5898
293,7245367885072387374,15232,5714366,132379,103631,29210
294,7242627495357517102,6255,1258315,171059,40587,5167
295,7253682532770794795,171,56059,7692,2663,6270
296,7240533925506911531,11214,937370,10580,5650,11909
297,7252393384923401515,33391,9278029,609261,252426,67073
298,7241572653792759082,145,113116,3232,1024,5875
299,7250248848122318126,12020,1279149,42067,130270,6315
300,7253323710235430187,279,107897,13732,2865,5900
301,7240917037894225195,9370,4161212,9740,31357,64367
302,7237777387637722414,4,150255,1462,1983,121905
303,7250524515266989314,2173,253853,997,22809,9067
304,7242627495357517102,6255,1258334,171059,40587,5167
305,7248300636498890011,60271,7149056,31642,282898,48584
306,7240031972649733418,3214,1244801,330134,69953,12134
307,7254157727717461290,118,47114,2175,882,5898
308,7246773564232207659,1448,294790,34905,32158,5875
309,7245283924727876907,8633,2156992,5454,12633,56500
310,7242634777709284654,23089,5750391,276179,537741,12134
311,7242627495357517102,6255,1258362,171062,40588,5167
312,7255304995606744366,0,41,0,1,36200
313,7240152355264630062,6244,4118387,1024336,137619,14167
314,7245367885072387374,15232,5714455,132399,103635,29210
315,7249302522802834731,14314,3208491,103769,99282,6200
316,7248300636498890011,60271,7149335,31642,282904,48584
317,7246773564232207659,1448,294800,34906,32158,5875
318,7251779614970858798,9637,1533683,2675,11296,27400
319,7245367885072387374,15232,5714501,132409,103635,29210
320,7226105313471089966,2706,703730,10992,4231,8800
321,7249461775173766443,42578,11809216,8215,2033762,5084
322,7250138504146046235,1647,2079884,3409,2521,20920
323,7246773564232207659,1448,294810,34907,32162,5875
324,7245283924727876907,8633,2157124,5454,12635,56500
325,7254157727717461290,118,47153,2177,882,5898
326,7245367885072387374,15232,5714537,132418,103636,29210
327,7240917037894225195,9370,4161277,9740,31358,64367
328,7249302522802834731,14316,3209011,103782,99297,6200
329,7232796005945593134,418,63084,1,1368,22367
330,7237777387637722414,4,150256,1462,1983,121905
331,7241572653792759082,145,113121,3233,1024,5875
332,7251779614970858798,9637,1533771,2675,11297,27400
333,7249302522802834731,14317,3209521,103798,99317,6200
334,7252345492972031233,16,356,11,57,16741
335,7245939792465169706,30,9040,206,44,7686
336,7250524515266989314,2173,253858,997,22809,9067
337,7237661488364670251,7194,2619369,30738,93069,12434
338,7249130935587785990,2248,333135,2637,1808,13768
339,7240152355264630062,6244,4118649,1024383,137624,14167
340,7246773564232207659,1449,294829,34908,32169,5875
341,7240917037894225195,9370,4161333,9740,31358,64367
342,7236318784745704750,1973,380882,70506,7490,10234
343,7242627495357517102,6255,1258464,171065,40588,5167
344,7252998519559343406,885,431952,7442,5349,396834
345,7250223701973749038,7195,752524,3372,51533,5711
346,7252440552799718702,70,9373,96,73,5152
347,7251211991409315115,45,14643,220,716,77230
348,7249302522802834731,14321,3210697,103831,99347,6200
349,7237777387637722414,4,150256,1462,1983,121905
350,7239805432259349806,9943,2145102,29713,101904,5734
351,7248300636498890011,60275,7149979,31646,282922,48584
352,7245939792465169706,30,9042,206,44,7686
353,7231999592735313194,11887,1562372,2110,225924,5734
354,7253323710235430187,280,107946,13750,2866,5900
355,7245367885072387374,15233,5714644,132430,103636,29210
356,7225943524368190721,638,301751,23505,5742,12234
357,7252998519559343406,886,432086,7444,5349,396834
358,7246773564232207659,1449,294850,34908,32182,5875
359,7251415828401229098,452,142896,15687,4829,5920
360,7223520417305365806,341,26932,4,2301,33878
361,7236318784745704750,1973,380931,70510,7491,10234
362,7250328864004656392,2591,1182437,1270,44448,24635
363,7245367885072387374,15233,5714683,132438,103636,29210
364,7246773564232207659,1449,294860,34909,32185,5875
365,7227830138031983914,20145,4053928,28564,211676,91184
366,7254157727717461290,119,47245,2183,886,5898
367,7237777387637722414,4,150257,1462,1983,121905
368,7245283924727876907,8633,2157447,5454,12637,56500
369,7240953260457119018,5045,735870,10004,74943,5200
370,7252393384923401515,33420,9286674,609831,252726,67073
371,7248300636498890011,60276,7150462,31646,282940,48584
372,7241572653792759082,145,113128,3235,1024,5875
373,7249018933230030123,17887,4207095,255417,110123,60094
374,7250138504146046235,1648,2080335,3411,2521,20920
375,7228437349640899886,5033,1107908,7505,28538,11234
376,7254591865217928475,6346,662849,4193,3738,60118
377,7235668261495409962,959,99054,60200,30131,5177
378,7249302522802834731,14333,3213704,103900,99413,6200
379,7248883883897376043,70495,6946540,314960,809191,10867
380,7243773577290632494,4166,610934,55975,36001,5874
381,7245283924727876907,8633,2157558,5454,12637,56500
382,7248883883897376043,70496,6946689,314970,809201,10867
383,7227830138031983914,20146,4054155,28565,211684,91184
384,7235360889304550657,26017,2295480,81698,79324,19250
385,7244884367116487963,62587,7605489,269723,309740,7313
386,7239911663116242218,255,61989,13579,4888,5875
387,7236318784745704750,1973,381013,70525,7493,10234
388,7249461775173766443,42583,11810965,8217,2033934,5084
389,7248300636498890011,60282,7151050,31647,282962,48584
390,7249302522802834731,14338,3215268,103938,99453,6200
391,7246773564232207659,1449,294891,34910,32189,5875
392,7223773555865963819,143,28106,2,3814,30698
393,7250238249459944750,5643,1058576,1130,65553,13934
394,7242391178610494762,1253,97622,1221,6252,8667
395,7226105313471089966,2707,703820,10993,4232,8800
396,7246206640452537642,10,7655,1335,103,7501
397,7252309637775609130,4984,1381812,40767,61790,5874
398,7247667412022086955,39,8378,15928,1398,7083
399,7250874275887090990,7665,1184947,137628,45735,60047
400,7249462181366877446,8696,1138628,18055,113680,24934
401,7241572653792759082,145,113133,3235,1024,5875
402,7236318784745704750,1976,381069,70532,7493,10234
403,7247263490082229546,3004,80169,13788,10076,13004
404,7254157727717461290,119,47296,2192,888,5898
405,7250248848122318126,12024,1279716,42079,130319,6315
406,7241572653792759082,145,113135,3235,1024,5875
407,7242627747544337710,4851,457468,25216,34772,5700
408,7248300636498890011,60283,7151414,31648,282970,48584
409,7227249569615088942,935,57227,2750,1590,6267
410,7249461775173766443,42583,11811277,8217,2033959,5084
411,7236318784745704750,1976,381082,70533,7495,10234
412,7250248848122318126,12024,1279754,42080,130321,6315
413,7250328864004656392,2592,1183050,1270,44467,24635
414,7249461775173766443,42583,11811433,8217,2033965,5084
415,7241572653792759082,145,113135,3235,1024,5875
416,7248300636498890011,60287,7151624,31649,282976,48584
417,7249130935587785990,2249,333249,2638,1808,13768
418,7251211991409315115,47,14695,222,719,77230
419,7250524515266989314,2173,253865,997,22809,9067
420,7254157727717461290,119,47325,2196,890,5898
421,7250248848122318126,12024,1279776,42080,130323,6315
422,7249461775173766443,42583,11811576,8217,2033984,5084
423,7249018933230030123,17890,4207407,255453,110134,60094
424,7237777387637722414,4,150261,1462,1983,121905
425,7249302522802834731,14346,3217568,103991,99493,6200
426,7248300636498890011,60286,7151809,31649,282980,48584
427,7231999592735313194,11887,1562454,2110,225928,5734
428,7246773564232207659,1449,294936,34913,32195,5875
429,7240152355264630062,6245,4120174,1024625,137675,14167
430,7254157727717461290,119,47341,2198,890,5898
431,7237777387637722414,4,150261,1462,1983,121905
432,7249302522802834731,14348,3217992,104003,99503,6200
433,7227026192711290155,10120,2912512,117839,132765,8400
434,7245367885072387374,15236,5715149,132503,103646,29210
435,7252998519559343406,888,432871,7481,5417,396834
436,7249461775173766443,42583,11811851,8217,2034006,5084
437,7227830138031983914,20148,4054809,28565,211716,91184
438,7246773564232207659,1449,294944,34914,32195,5875
439,7235668261495409962,959,99062,60201,30131,5177
440,7250223701973749038,7202,752899,3374,51556,5711
441,7242627495357517102,6255,1258905,171084,40594,5167
442,7226105313471089966,2708,703890,10993,4232,8800
443,7223785267537218862,16087,5339039,6340,260225,5867
444,7249461775173766443,42585,11811978,8217,2034021,5084
445,7246773564232207659,1449,294947,34914,32195,5875
446,7254157727717461290,119,47363,2199,890,5898
447,7236318784745704750,1978,381181,70551,7495,10234
448,7250138504146046235,1649,2081085,3412,2521,20920
449,7235523846617566506,32033,3872263,109327,730199,60975
450,7235668261495409962,959,99062,60201,30131,5177
451,7236431797872037163,12040,2443972,30209,73293,13094
452,7246773564232207659,1449,294953,34916,32195,5875
453,7252393384923401515,33451,9296374,610427,253017,67073
454,7250248848122318126,12025,1279923,42083,130333,6315
455,7227360483689614638,6741,3111444,219158,234747,18412
456,7247263490082229546,3005,80221,13806,10086,13004
457,7249302522802834731,14352,3219268,104051,99530,6200
458,7245367885072387374,15236,5715276,132519,103646,29210
459,7240152355264630062,6245,4120445,1024665,137681,14167
460,7222263931551730990,3541,805422,63079,7223,5734
461,7246773564232207659,1449,294965,34919,32195,5875
462,7254157727717461290,120,47386,2200,890,5898
463,7240152355264630062,6245,4120529,1024685,137684,14167
464,7245283924727876907,8633,2158334,5454,12640,56500
465,7242627495357517102,6255,1258996,171089,40595,5167
466,7254076369590832389,0,173,6,2,14870
467,7227249569615088942,935,57237,2750,1590,6267
468,7236318784745704750,1977,381223,70559,7495,10234
469,7246773564232207659,1450,294973,34919,32202,5875
470,7248300636498890011,60290,7152845,31655,283014,48584
471,7240917037894225195,9372,4161729,9743,31363,64367
472,7249302522802834731,14355,3220181,104077,99557,6200
473,7250248848122318126,12026,1280002,42083,130336,6315
474,7250328864004656392,2592,1183546,1270,44500,24635
475,7237425581032394030,261,225279,33383,3618,9869
476,7247263490082229546,3006,80235,13807,10087,13004
477,7253323710235430187,280,108063,13788,2871,5900
478,7248883883897376043,70512,6948605,315089,809387,10867
479,7251415828401229098,453,143159,15716,4842,5920
480,7250160388052995355,965,467751,31203,28536,55634
481,7236318784745704750,1977,381262,70560,7495,10234
482,7253682532770794795,173,56636,7815,2694,6270
483,7251598273390054698,688,195165,18737,5481,6919
484,7250138504146046235,1650,2081366,3412,2522,20920
